ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
112.0	5.0	87.0	45.0	9	360	460	112	5	87	45	112	5	87	45	9	25690	0	37.365299463272095	180500	6333.913944721222	137457	23.846537396121875	
112.0	5.0	87.0	45.0	10	361	460	112	5	87	45	112	5	87	45	9	25770	0	32.29247832298279	181000	6366.206423044205	137815	23.859116022099442	
112.0	5.0	87.0	45.0	15	362	460	112	5	87	45	112	5	87	45	9	25856	0	25.272417783737183	181500	6391.478840827942	138161	23.87823691460055	
112.0	5.0	87.0	45.0	21	363	460	112	5	87	45	112	5	87	45	9	25942	0	23.666409969329834	182000	6415.145250797272	138506	23.897802197802193	
112.0	5.0	87.0	45.0	25	364	460	112	5	87	45	112	5	87	45	9	26032	0	19.95698571205139	182500	6435.102236509323	138850	23.917808219178085	
112.0	5.0	87.0	45.0	30	365	460	112	5	87	45	112	5	87	45	9	26111	0	19.24657917022705	183000	6454.34881567955	139197	23.93606557377049	
112.0	5.0	87.0	45.0	34	366	460	112	5	87	45	112	5	87	45	9	26200	0	20.257814407348633	183500	6474.606630086899	139542	23.955313351498646	
112.0	5.0	87.0	45.0	37	367	460	112	5	87	45	112	5	87	45	9	26291	0	19.59032940864563	184000	6494.196959495544	139895	23.970108695652172	
112.0	5.0	87.0	45.0	44	368	460	112	5	87	45	112	5	87	45	7	26380	0	20.16523575782776	184500	6514.362195253372	140231	23.994037940379414	
112.0	5.0	87.0	45.0	47	369	460	112	5	87	45	112	5	87	45	5	26449	0	21.001155614852905	185000	6535.363350868225	140583	24.009189189189186	
112.0	5.0	87.0	45.0	57	370	460	112	5	87	45	112	5	87	45	5	26513	0	20.90524673461914	185500	6556.268597602844	140945	24.018867924528294	
112.0	5.0	87.0	45.0	63	371	460	112	5	87	45	112	5	87	45	5	26583	0	20.088709831237793	186000	6576.357307434082	141308	24.027956989247315	
112.0	5.0	87.0	45.0	69	372	460	112	5	87	45	112	5	87	45	5	26672	0	19.70695972442627	186500	6596.064267158508	141652	24.04718498659517	
112.0	5.0	87.0	45.0	75	373	460	112	5	87	45	112	5	87	45	5	26773	0	20.302191734313965	187000	6616.366458892822	141990	24.069518716577548	
112.0	5.0	87.0	45.0	81	374	460	112	5	87	45	112	5	87	45	5	26841	0	20.524853944778442	187500	6636.891312837601	142352	24.078933333333325	
112.0	5.0	87.0	45.0	92	375	460	112	5	87	45	112	5	87	45	5	26917	0	19.378432512283325	188000	6656.269745349884	142705	24.093085106382986	
112.0	5.0	87.0	45.0	108	376	460	112	5	87	45	112	5	87	45	5	27006	0	19.51410222053528	188500	6675.783847570419	143037	24.118302387267903	
112.0	5.0	87.0	45.0	119	377	460	112	5	87	45	112	5	87	45	5	27081	0	19.268278121948242	189000	6695.052125692368	143397	24.128571428571433	
112.0	5.0	87.0	45.0	133	378	460	112	5	87	45	112	5	87	45	5	27147	0	18.639349222183228	189500	6713.691474914551	143738	24.148812664907652	
112.0	5.0	87.0	45.0	148	379	460	112	5	87	45	112	5	87	45	5	27241	0	17.873177766799927	190000	6731.564652681351	144059	24.179473684210535	
112.0	5.0	87.0	45.0	167	380	460	112	5	87	45	112	5	87	45	5	27327	0	19.489842414855957	190500	6751.054495096207	144389	24.205249343832023	
112.0	5.0	87.0	45.0	185	381	460	112	5	87	45	112	5	87	45	5	27419	0	19.88059902191162	191000	6770.935094118118	144717	24.231937172774863	
112.0	5.0	87.0	45.0	203	382	460	112	5	87	45	112	5	87	45	5	27491	0	18.364001274108887	191500	6789.299095392227	145061	24.250130548302877	
112.0	5.0	87.0	45.0	222	383	460	112	5	87	45	112	5	87	45	5	27574	0	17.592548608779907	192000	6806.891644001007	145386	24.27812499999999	
112.0	5.0	87.0	45.0	242	384	460	112	5	87	45	112	5	87	45	5	27657	0	17.170689821243286	192500	6824.06233382225	145727	24.297662337662345	
112.0	5.0	87.0	45.0	265	385	460	112	5	87	45	112	5	87	45	4	27721	0	17.68629002571106	193000	6841.748623847961	146069	24.316580310880838	
112.0	5.0	87.0	45.0	287	386	460	112	5	87	45	112	5	87	45	3	27797	0	18.139394760131836	193500	6859.888018608093	146406	24.337984496124037	
112.0	5.0	87.0	45.0	307	387	460	112	5	87	45	112	5	87	45	3	27885	0	18.576853275299072	194000	6878.464871883392	146725	24.368556701030926	
112.0	5.0	87.0	45.0	327	388	460	112	5	87	45	112	5	87	45	3	27968	0	17.546761989593506	194500	6896.011633872986	147049	24.396401028277637	
112.0	5.0	87.0	45.0	344	389	460	112	5	87	45	112	5	87	45	3	28052	0	18.529984951019287	195000	6914.541618824005	147382	24.419487179487177	
112.0	5.0	87.0	45.0	358	390	460	112	5	87	45	112	5	87	45	3	28135	0	18.153947353363037	195500	6932.695566177368	147697	24.451662404092062	
112.0	5.0	87.0	45.0	380	391	460	112	5	87	45	112	5	87	45	3	28225	0	18.623717069625854	196000	6951.319283246994	148010	24.484693877551024	
112.0	5.0	87.0	45.0	393	392	460	112	5	87	45	112	5	87	45	3	28312	0	18.170631170272827	196500	6969.489914417267	148332	24.51297709923665	
112.0	5.0	87.0	45.0	407	393	460	112	5	87	45	112	5	87	45	3	28395	0	18.87370991706848	197000	6988.363624334335	148649	24.54365482233503	
112.0	5.0	87.0	45.0	420	394	460	112	5	87	45	112	5	87	45	3	28474	0	18.826837062835693	197500	7007.190461397171	148985	24.56455696202532	
112.0	5.0	87.0	45.0	440	395	460	112	5	87	45	112	5	87	45	3	28569	0	18.421850204467773	198000	7025.612311601639	149300	24.5959595959596	
112.0	5.0	87.0	45.0	458	396	460	112	5	87	45	112	5	87	45	3	28637	0	18.61400604248047	198500	7044.226317644119	149631	24.61914357682619	
112.0	5.0	87.0	45.0	474	397	460	112	5	87	45	112	5	87	45	3	28725	0	18.79559850692749	199000	7063.021916151047	149954	24.646231155778892	
112.0	5.0	87.0	45.0	495	398	460	112	5	87	45	112	5	87	45	3	28808	0	18.233119249343872	199500	7081.255035400391	150273	24.67518796992482	
112.0	5.0	87.0	45.0	500	399	460	112	5	87	45	112	5	87	45	2	28894	0	18.795598030090332	200000	7100.050633430481	150583	24.7085	
112.0	5.0	87.0	45.0	500	400	460	112	5	87	45	112	5	87	45	2	28975	0	18.54560613632202	200500	7118.596239566803	150906	24.735162094763098	
112.0	5.0	87.0	45.0	500	401	460	112	5	87	45	112	5	87	45	2	29061	0	19.22922682762146	201000	7137.825466394424	151217	24.767661691542287	
112.0	5.0	87.0	45.0	500	402	460	112	5	87	45	112	5	87	45	2	29135	0	19.061197757720947	201500	7156.886664152145	151528	24.799999999999997	
112.0	5.0	87.0	45.0	500	403	460	112	5	87	45	112	5	87	45	2	29203	0	18.73309326171875	202000	7175.619757413864	151851	24.82623762376238	
112.0	5.0	87.0	45.0	500	404	460	112	5	87	45	112	5	87	45	2	29296	0	19.467427253723145	202500	7195.087184667587	152157	24.860740740740738	
112.0	5.0	87.0	45.0	500	405	460	112	5	87	45	112	5	87	45	2	29388	0	19.701766967773438	203000	7214.788951635361	152472	24.890640394088663	
112.0	5.0	87.0	45.0	500	406	460	112	5	87	45	112	5	87	45	2	29470	0	18.73309326171875	203500	7233.5220448970795	152789	24.919410319410318	
112.0	5.0	87.0	45.0	500	407	460	112	5	87	45	112	5	87	45	2	29556	0	18.82805633544922	204000	7252.350101232529	153103	24.949509803921572	
112.0	5.0	87.0	45.0	500	408	460	112	5	87	45	112	5	87	45	2	29648	0	18.51435875892639	204500	7270.864459991455	153419	24.97848410757946	
112.0	5.0	87.0	45.0	500	409	460	112	5	87	45	112	5	87	45	2	29712	0	19.311179876327515	205000	7290.175639867783	153751	24.99951219512195	
112.0	5.0	87.0	45.0	500	410	460	112	5	87	45	112	5	87	45	2	29792	0	19.74864935874939	205500	7309.924289226532	154074	25.02481751824817	
112.0	5.0	87.0	45.0	500	411	460	112	5	87	45	112	5	87	45	2	29883	0	18.701844930648804	206000	7328.626134157181	154388	25.05436893203884	
112.0	5.0	87.0	45.0	500	412	460	112	5	87	45	112	5	87	45	2	29963	0	19.47257137298584	206500	7348.098705530167	154690	25.08958837772397	
112.0	5.0	87.0	45.0	500	413	460	112	5	87	45	112	5	87	45	2	30048	0	19.12368369102478	207000	7367.222389221191	155001	25.120289855072457	
112.0	5.0	87.0	45.0	500	414	460	112	5	87	45	112	5	87	45	2	30131	0	19.228111743927002	207500	7386.450500965118	155314	25.149879518072296	
112.0	5.0	87.0	45.0	500	415	460	112	5	87	45	112	5	87	45	2	30205	0	19.233060836791992	208000	7405.68356180191	155637	25.174519230769235	
112.0	5.0	87.0	45.0	500	416	460	112	5	87	45	112	5	87	45	2	30283	0	18.576862335205078	208500	7424.2604241371155	155943	25.20719424460431	
112.0	5.0	87.0	45.0	500	417	460	112	5	87	45	112	5	87	45	2	30381	0	19.04557228088379	209000	7443.305996417999	156236	25.245933014354065	
112.0	5.0	87.0	45.0	500	418	460	112	5	87	45	112	5	87	45	2	30464	0	18.639339685440063	209500	7461.945336103439	156540	25.27923627684963	
112.0	5.0	87.0	45.0	500	419	460	112	5	87	45	112	5	87	45	2	30555	0	19.014325857162476	210000	7480.959661960602	156861	25.30428571428571	
112.0	5.0	87.0	45.0	500	420	460	112	5	87	45	112	5	87	45	2	30647	0	18.782139778137207	210500	7499.741801738739	157155	25.342042755344423	
112.0	5.0	87.0	45.0	500	421	460	112	5	87	45	112	5	87	45	2	30740	0	19.201820135116577	211000	7518.943621873856	157463	25.372985781990522	
112.0	5.0	87.0	45.0	500	422	460	112	5	87	45	112	5	87	45	2	30829	0	19.076809883117676	211500	7538.020431756973	157772	25.4033096926714	
112.0	5.0	87.0	45.0	500	423	460	112	5	87	45	112	5	87	45	2	30910	0	18.936214447021484	212000	7556.956646203995	158076	25.43584905660377	
112.0	5.0	87.0	45.0	500	424	460	112	5	87	45	112	5	87	45	2	30975	0	18.576845407485962	212500	7575.533491611481	158406	25.456000000000003	
112.0	5.0	87.0	45.0	500	425	460	112	5	87	45	112	5	87	45	2	31054	0	19.378673315048218	213000	7594.912164926529	158719	25.484037558685444	
112.0	5.0	87.0	45.0	500	426	460	112	5	87	45	112	5	87	45	2	31135	0	19.33928346633911	213500	7614.251448392868	159028	25.51381733021077	
112.0	5.0	87.0	45.0	500	427	460	112	5	87	45	112	5	87	45	2	31213	0	19.347800254821777	214000	7633.59924864769	159333	25.54532710280374	
112.0	5.0	87.0	45.0	500	428	460	112	5	87	45	112	5	87	45	2	31294	0	18.871704816818237	214500	7652.470953464508	159652	25.57016317016317	
112.0	5.0	87.0	45.0	500	429	460	112	5	87	45	112	5	87	45	2	31377	0	20.016534328460693	215000	7672.487487792969	159969	25.59581395348836	
112.0	5.0	87.0	45.0	500	430	460	112	5	87	45	112	5	87	45	2	31464	0	19.808971881866455	215500	7692.296459674835	160278	25.625058004640366	
112.0	5.0	87.0	45.0	500	431	460	112	5	87	45	112	5	87	45	2	31537	0	19.561172008514404	216000	7711.85763168335	160591	25.652314814814815	
112.0	5.0	87.0	45.0	500	432	460	112	5	87	45	112	5	87	45	2	31642	0	19.248683214187622	216500	7731.106314897537	160893	25.68452655889145	
112.0	5.0	87.0	45.0	500	433	460	112	5	87	45	112	5	87	45	2	31714	0	19.370720148086548	217000	7750.477035045624	161211	25.709216589861754	
112.0	5.0	87.0	45.0	500	434	460	112	5	87	45	112	5	87	45	2	31800	0	18.326871395111084	217500	7768.803906440735	161527	25.734712643678165	
112.0	5.0	87.0	45.0	500	435	460	112	5	87	45	112	5	87	45	2	31891	0	18.608091831207275	218000	7787.411998271942	161839	25.7619266055046	
112.0	5.0	87.0	45.0	500	436	460	112	5	87	45	112	5	87	45	2	31971	0	18.983078002929688	218500	7806.395076274872	162127	25.799999999999997	
112.0	5.0	87.0	45.0	500	437	460	112	5	87	45	112	5	87	45	2	32054	0	18.858084440231323	219000	7825.253160715103	162444	25.82465753424657	
112.0	5.0	87.0	45.0	500	438	460	112	5	87	45	112	5	87	45	2	32137	0	19.951760292053223	219500	7845.204921007156	162728	25.86423690205011	
112.0	5.0	87.0	45.0	500	439	460	112	5	87	45	112	5	87	45	2	32225	0	18.639543056488037	220000	7863.844464063644	163033	25.894090909090906	
112.0	5.0	87.0	45.0	500	440	460	112	5	87	45	112	5	87	45	2	32317	0	19.264307498931885	220500	7883.108771562576	163327	25.928798185941034	
112.0	5.0	87.0	45.0	500	441	460	112	5	87	45	112	5	87	45	2	32416	0	19.88922357559204	221000	7902.997995138168	163614	25.966515837104083	
112.0	5.0	87.0	45.0	500	442	460	112	5	87	45	112	5	87	45	2	32473	0	21.777218103408813	221500	7924.775213241577	163936	25.988261851015807	
112.0	5.0	87.0	45.0	500	443	460	112	5	87	45	112	5	87	45	2	32549	0	19.72012448310852	222000	7944.495337724686	164254	26.011711711711712	
112.0	5.0	87.0	45.0	500	444	460	112	5	87	45	112	5	87	45	2	32625	0	19.054728984832764	222500	7963.550066709518	164554	26.043146067415734	
112.0	5.0	87.0	45.0	500	445	460	112	5	87	45	112	5	87	45	2	32697	0	18.395082235336304	223000	7981.945148944855	164863	26.07040358744395	
112.0	5.0	87.0	45.0	500	446	460	112	5	87	45	112	5	87	45	2	32784	0	18.4879732131958	223500	8000.4331221580505	165169	26.09888143176734	
112.0	5.0	87.0	45.0	500	447	460	112	5	87	45	112	5	87	45	2	32870	0	18.065065622329712	224000	8018.49818778038	165477	26.12633928571428	
112.0	5.0	87.0	45.0	500	448	460	112	5	87	45	112	5	87	45	2	32948	0	20.593021869659424	224500	8039.09120965004	165788	26.152338530066814	
112.0	5.0	87.0	45.0	500	449	460	112	5	87	45	112	5	87	45	2	33038	0	18.670607805252075	225000	8057.761817455292	166096	26.179555555555552	
112.0	5.0	87.0	45.0	500	450	460	112	5	87	45	112	5	87	45	2	33129	0	19.24868392944336	225500	8077.010501384735	166394	26.211086474501116	
112.0	5.0	87.0	45.0	500	451	460	112	5	87	45	112	5	87	45	2	33206	0	18.404990673065186	226000	8095.4154920578	166722	26.229203539823004	
112.0	5.0	87.0	45.0	500	452	460	112	5	87	45	112	5	87	45	2	33279	0	19.498656749725342	226500	8114.914148807526	167020	26.260485651214125	
112.0	5.0	87.0	45.0	500	453	460	112	5	87	45	112	5	87	45	2	33368	0	19.311187982559204	227000	8134.225336790085	167319	26.291189427312773	
112.0	5.0	87.0	45.0	500	454	460	112	5	87	45	112	5	87	45	2	33437	0	19.483041763305664	227500	8153.7083785533905	167634	26.314725274725276	
112.0	5.0	87.0	45.0	500	455	460	112	5	87	45	112	5	87	45	2	33512	0	18.764333486557007	228000	8172.4727120399475	167952	26.33684210526316	
112.0	5.0	87.0	45.0	500	456	460	112	5	87	45	112	5	87	45	2	33593	0	19.17056393623352	228500	8191.643275976181	168254	26.365864332603934	
112.0	5.0	87.0	45.0	500	457	460	112	5	87	45	112	5	87	45	2	33680	0	19.139323949813843	229000	8210.782599925995	168560	26.393013100436676	
112.0	5.0	87.0	45.0	500	458	460	112	5	87	45	112	5	87	45	2	33755	0	18.623717069625854	229500	8229.40631699562	168865	26.42047930283225	
112.0	5.0	87.0	45.0	500	459	460	112	5	87	45	112	5	87	45	2	33849	0	19.52991533279419	230000	8248.936232328415	169172	26.446956521739125	
112.0	5.0	87.0	45.0	500	460	460	112	5	87	45	112	5	87	45	2	33929	0	19.108067274093628	230500	8268.044299602509	169484	26.471149674620392	
112.0	5.0	87.0	45.0	500	461	460	112	5	87	45	112	5	87	45	2	34016	0	18.998708248138428	231000	8287.043007850647	169800	26.493506493506487	
112.0	5.0	87.0	45.0	500	462	460	112	5	87	45	112	5	87	45	2	34094	0	19.170555591583252	231500	8306.21356344223	170091	26.526565874730025	
112.0	5.0	87.0	45.0	500	463	460	112	5	87	45	112	5	87	45	2	34174	0	18.826836109161377	232000	8325.040399551392	170380	26.560344827586206	
112.0	5.0	87.0	45.0	500	464	460	112	5	87	45	112	5	87	45	2	34261	0	18.967453241348267	232500	8344.00785279274	170679	26.589677419354842	
112.0	5.0	87.0	45.0	500	465	460	112	5	87	45	112	5	87	45	2	34331	0	18.654974699020386	233000	8362.66282749176	170979	26.61845493562231	
112.0	5.0	87.0	45.0	500	466	460	112	5	87	45	112	5	87	45	2	34417	0	18.779963493347168	233500	8381.442790985107	171269	26.651391862955037	
112.0	5.0	87.0	45.0	500	467	460	112	5	87	45	112	5	87	45	2	34511	0	19.311188459396362	234000	8400.753979444504	171570	26.679487179487182	
112.0	5.0	87.0	45.0	500	468	460	112	5	87	45	112	5	87	45	2	34586	0	18.842461585998535	234500	8419.596441030502	171870	26.707889125799582	
112.0	5.0	87.0	45.0	500	469	460	112	5	87	45	112	5	87	45	2	34665	0	18.186246633529663	235000	8437.782687664032	172176	26.7336170212766	
112.0	5.0	87.0	45.0	500	470	460	112	5	87	45	112	5	87	45	2	34766	0	18.67059826850891	235500	8456.45328593254	172479	26.76050955414013	
112.0	5.0	87.0	45.0	500	471	460	112	5	87	45	112	5	87	45	2	34852	0	18.514366626739502	236000	8474.96765255928	172773	26.791101694915255	
112.0	5.0	87.0	45.0	500	472	460	112	5	87	45	112	5	87	45	2	34934	0	19.63928198814392	236500	8494.606934547424	173086	26.81353065539112	
112.0	5.0	87.0	45.0	500	473	460	112	5	87	45	112	5	87	45	2	35024	0	19.09243392944336	237000	8513.699368476868	173400	26.835443037974684	
112.0	5.0	87.0	45.0	500	474	460	112	5	87	45	112	5	87	45	2	35097	0	18.748718738555908	237500	8532.448087215424	173700	26.863157894736844	
112.0	5.0	87.0	45.0	500	475	460	112	5	87	45	112	5	87	45	2	35186	0	18.49874258041382	238000	8550.946829795837	173996	26.892436974789916	
112.0	5.0	87.0	45.0	500	476	460	112	5	87	45	112	5	87	45	2	35270	0	18.686222076416016	238500	8569.633051872253	174281	26.926205450733747	
112.0	5.0	87.0	45.0	500	477	460	112	5	87	45	112	5	87	45	2	35347	0	20.23298215866089	239000	8589.866034030914	174589	26.950209205020926	
112.0	5.0	87.0	45.0	500	478	460	112	5	87	45	112	5	87	45	2	35429	0	18.8268461227417	239500	8608.692880153656	174897	26.974112734864292	
112.0	5.0	87.0	45.0	500	479	460	112	5	87	45	112	5	87	45	2	35505	0	18.467488050460815	240000	8627.160368204117	175205	26.99791666666667	
112.0	5.0	87.0	45.0	500	480	460	112	5	87	45	112	5	87	45	2	35572	0	18.420613765716553	240500	8645.580981969833	175522	27.017879417879413	
112.0	5.0	87.0	45.0	500	481	460	112	5	87	45	112	5	87	45	2	35641	0	18.13937497138977	241000	8663.720356941223	175837	27.03858921161826	
112.0	5.0	87.0	45.0	500	482	460	112	5	87	45	112	5	87	45	2	35730	0	19.201812267303467	241500	8682.922169208527	176127	27.0695652173913	
112.0	5.0	87.0	45.0	500	483	460	112	5	87	45	112	5	87	45	2	35822	0	17.701913833618164	242000	8700.624083042145	176413	27.102066115702485	
112.0	5.0	87.0	45.0	500	484	460	112	5	87	45	112	5	87	45	2	35892	0	19.936144590377808	242500	8720.560227632523	176729	27.122061855670097	
112.0	5.0	87.0	45.0	500	485	460	112	5	87	45	112	5	87	45	2	35973	0	18.639341592788696	243000	8739.199569225311	177019	27.15267489711934	
112.0	5.0	87.0	45.0	500	486	460	112	5	87	45	112	5	87	45	2	36036	0	18.96746277809143	243500	8758.167032003403	177339	27.170841889117042	
112.0	5.0	87.0	45.0	500	487	460	112	5	87	45	112	5	87	45	2	36126	0	18.092501401901245	244000	8776.259533405304	177639	27.197131147540986	
112.0	5.0	87.0	45.0	500	488	460	112	5	87	45	112	5	87	45	2	36208	0	19.514302730560303	244500	8795.773836135864	177939	27.223312883435582	
112.0	5.0	87.0	45.0	500	489	460	112	5	87	45	112	5	87	45	2	36288	0	18.201866626739502	245000	8813.975702762604	178223	27.255918367346936	
112.0	5.0	87.0	45.0	500	490	460	112	5	87	45	112	5	87	45	2	36376	0	19.514291524887085	245500	8833.48999428749	178509	27.287576374745413	
112.0	5.0	87.0	45.0	500	491	460	112	5	87	45	112	5	87	45	2	36476	0	19.186187267303467	246000	8852.676181554794	178818	27.309756097560978	
112.0	5.0	87.0	45.0	500	492	460	112	5	87	45	112	5	87	45	2	36561	0	18.779974222183228	246500	8871.456155776978	179120	27.33468559837729	
112.0	5.0	87.0	45.0	500	493	460	112	5	87	45	112	5	87	45	2	36635	0	19.654905557632446	247000	8891.11106133461	179446	27.3497975708502	
112.0	5.0	87.0	45.0	500	494	460	112	5	87	45	112	5	87	45	2	36730	0	18.43622922897339	247500	8909.547290563583	179730	27.38181818181819	
112.0	5.0	87.0	45.0	500	495	460	112	5	87	45	112	5	87	45	2	36797	0	19.45180368423462	248000	8928.999094247818	180049	27.39959677419354	
112.0	5.0	87.0	45.0	500	496	460	112	5	87	45	112	5	87	45	2	36884	0	17.826905488967896	248500	8946.825999736786	180350	27.42454728370221	
112.0	5.0	87.0	45.0	500	497	460	112	5	87	45	112	5	87	45	2	36959	0	18.967453002929688	249000	8965.793452739716	180657	27.44698795180723	
112.0	5.0	87.0	45.0	500	498	460	112	5	87	45	112	5	87	45	2	37029	0	18.98306655883789	249500	8984.776519298553	180967	27.46813627254508	
112.0	5.0	87.0	45.0	500	499	460	112	5	87	45	112	5	87	45	2	37111	0	18.63935947418213	250000	9003.415878772736	181275	27.49000000000001	
112.0	5.0	87.0	45.0	500	500	460	112	5	87	45	112	5	87	45	2	37183	0	19.342417001724243	250500	9022.75829577446	181587	27.51017964071856	
112.0	5.0	87.0	45.0	500	501	460	112	5	87	45	112	5	87	45	2	37266	0	18.17063283920288	251000	9040.928928613663	181884	27.536254980079676	
112.0	5.0	87.0	45.0	500	502	460	112	5	87	45	112	5	87	45	2	37355	0	18.858094692230225	251500	9059.787023305893	182166	27.568190854870778	
112.0	5.0	87.0	45.0	500	503	460	112	5	87	45	112	5	87	45	2	37444	0	18.701844930648804	252000	9078.488868236542	182460	27.595238095238102	
112.0	5.0	87.0	45.0	500	504	460	112	5	87	45	112	5	87	45	2	37521	0	19.56116247177124	252500	9098.050030708313	182764	27.61821782178218	
112.0	5.0	87.0	45.0	500	505	460	112	5	87	45	112	5	87	45	2	37607	0	18.779966115951538	253000	9116.829996824265	183054	27.646640316205534	
112.0	5.0	87.0	45.0	500	506	460	112	5	87	45	112	5	87	45	2	37693	0	18.639339685440063	253500	9135.469336509705	183354	27.67100591715976	
112.0	5.0	87.0	45.0	500	507	460	112	5	87	45	112	5	87	45	2	37779	0	19.43617010116577	254000	9154.90550661087	183652	27.696062992125974	
112.0	5.0	87.0	45.0	500	508	460	112	5	87	45	112	5	87	45	2	37855	0	18.0768985748291	254500	9172.9824051857	183952	27.720235756385065	
112.0	5.0	87.0	45.0	500	509	460	112	5	87	45	112	5	87	45	2	37937	0	18.92058515548706	255000	9191.902990341187	184245	27.747058823529414	
112.0	5.0	87.0	45.0	500	510	460	112	5	87	45	112	5	87	45	2	38031	0	19.42053246498108	255500	9211.323522806168	184527	27.77808219178081	
112.0	5.0	87.0	45.0	500	511	460	112	5	87	45	112	5	87	45	2	38111	0	18.71747922897339	256000	9230.041002035141	184824	27.803124999999994	
112.0	5.0	87.0	45.0	500	512	460	112	5	87	45	112	5	87	45	2	38197	0	18.717459440231323	256500	9248.758461475372	185117	27.829629629629622	
112.0	5.0	87.0	45.0	500	513	460	112	5	87	45	112	5	87	45	2	38277	0	19.311188459396362	257000	9268.069649934769	185430	27.848249027237358	
112.0	5.0	87.0	45.0	500	514	460	112	5	87	45	112	5	87	45	2	38362	0	18.639349937438965	257500	9286.708999872208	185723	27.874563106796117	
112.0	5.0	87.0	45.0	500	515	460	112	5	87	45	112	5	87	45	2	38443	0	18.98307728767395	258000	9305.692077159882	186008	27.903875968992253	
112.0	5.0	87.0	45.0	500	516	460	112	5	87	45	112	5	87	45	2	38518	0	18.858084440231323	258500	9324.550161600113	186307	27.927659574468095	
112.0	5.0	87.0	45.0	500	517	460	112	5	87	45	112	5	87	45	2	38587	0	19.85800814628601	259000	9344.408169746399	186623	27.944787644787652	
112.0	5.0	87.0	45.0	500	518	460	112	5	87	45	112	5	87	45	2	38660	0	18.68622088432312	259500	9363.094390630722	186920	27.969171483622347	
112.0	5.0	87.0	45.0	500	519	460	112	5	87	45	112	5	87	45	2	38724	0	20.092377424240112	260000	9383.186768054962	187228	27.989230769230772	
112.0	5.0	87.0	45.0	500	520	460	112	5	87	45	112	5	87	45	2	38800	0	18.73309063911438	260500	9401.919858694077	187535	28.00959692898273	
112.0	5.0	87.0	45.0	500	521	460	112	5	87	45	112	5	87	45	2	38878	0	19.62367081642151	261000	9421.543529510498	187833	28.03333333333333	
112.0	5.0	87.0	45.0	500	522	460	112	5	87	45	112	5	87	45	2	38952	0	19.186174631118774	261500	9440.729704141617	188133	28.056214149139578	
112.0	5.0	87.0	45.0	500	523	460	112	5	87	45	112	5	87	45	2	39034	0	18.451863288879395	262000	9459.181567430496	188444	28.07480916030535	
112.0	5.0	87.0	45.0	500	524	460	112	5	87	45	112	5	87	45	2	39112	0	19.904897928237915	262500	9479.086465358734	188758	28.09219047619048	
112.0	5.0	87.0	45.0	500	525	460	112	5	87	45	112	5	87	45	2	39181	0	19.061187028884888	263000	9498.147652387619	189076	28.107984790874525	
112.0	5.0	87.0	45.0	500	526	460	112	5	87	45	112	5	87	45	2	39259	0	17.483178853988647	263500	9515.630831241608	189380	28.129032258064512	
112.0	5.0	87.0	45.0	500	527	460	112	5	87	45	112	5	87	45	2	39335	0	20.09237575531006	264000	9535.723206996918	189696	28.14545454545454	
112.0	5.0	87.0	45.0	500	528	460	112	5	87	45	112	5	87	45	2	39411	0	19.233059644699097	264500	9554.956266641617	190005	28.16446124763705	
112.0	5.0	87.0	45.0	500	529	460	112	5	87	45	112	5	87	45	2	39492	0	19.63928198814392	265000	9574.59554862976	190321	28.180754716981127	
112.0	5.0	87.0	45.0	500	530	460	112	5	87	45	112	5	87	45	2	39568	0	19.295554876327515	265500	9593.891103506088	190627	28.200753295668548	
112.0	5.0	87.0	45.0	500	531	460	112	5	87	45	112	5	87	45	2	39653	0	19.436168909072876	266000	9613.327272415161	190937	28.21917293233082	
112.0	5.0	87.0	45.0	500	532	460	112	5	87	45	112	5	87	45	2	39727	0	19.108078241348267	266500	9632.43535065651	191221	28.24727954971857	
112.0	5.0	87.0	45.0	500	533	460	112	5	87	45	112	5	87	45	2	39801	0	19.27993154525757	267000	9651.715282201767	191538	28.262921348314606	
112.0	5.0	87.0	45.0	500	534	460	112	5	87	45	112	5	87	45	2	39880	0	19.717400312423706	267500	9671.43268251419	191822	28.29084112149532	
112.0	5.0	87.0	45.0	500	535	460	112	5	87	45	112	5	87	45	2	39968	0	19.90488886833191	268000	9691.337571382523	192107	28.31828358208955	
112.0	5.0	87.0	45.0	500	536	460	112	5	87	45	112	5	87	45	2	40045	0	19.264306783676147	268500	9710.601878166199	192418	28.33594040968343	
112.0	5.0	87.0	45.0	500	537	460	112	5	87	45	112	5	87	45	2	40114	0	18.576855182647705	269000	9729.178733348846	192729	28.353531598513015	
112.0	5.0	87.0	45.0	500	538	460	112	5	87	45	112	5	87	45	2	40194	0	18.42061424255371	269500	9747.5993475914	193029	28.37513914656772	
112.0	5.0	87.0	45.0	500	539	460	112	5	87	45	112	5	87	45	2	40281	0	19.733024835586548	270000	9767.332372426987	193315	28.40185185185186	
112.0	5.0	87.0	45.0	500	540	460	112	5	87	45	112	5	87	45	2	40360	0	19.95176076889038	270500	9787.284133195877	193626	28.4192236598891	
112.0	5.0	87.0	45.0	500	541	460	112	5	87	45	112	5	87	45	2	40441	0	19.436169862747192	271000	9806.720303058624	193928	28.439852398523996	
